PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
3241,1,4,259,1530,2,10-07-08 0:00,19-07-08 0:00,28072.275,2245.782,701.8069,31019.8639,19-07-08 0:00
3242,3,4,260,1508,1,10-07-08 0:00,19-07-08 0:00,35394.975,2831.598,884.8744,39111.4474,19-07-08 0:00
3243,1,4,258,1694,1,10-07-08 0:00,19-07-08 0:00,3407.25,272.58,85.1813,3765.0113,19-07-08 0:00
3244,2,4,254,1624,2,10-07-08 0:00,19-07-08 0:00,28297.5,2263.8,707.4375,31268.7375,19-07-08 0:00
3245,1,4,257,1548,2,10-07-08 0:00,19-07-08 0:00,59.9445,4.7956,1.4986,66.2387,19-07-08 0:00
3246,1,4,261,1598,4,10-07-08 0:00,19-07-08 0:00,332.955,26.6364,8.3239,367.9153,19-07-08 0:00
3247,1,4,251,1658,5,10-07-08 0:00,19-07-08 0:00,43878.45,3510.276,1096.9613,48485.6873,19-07-08 0:00
3248,1,4,253,1536,4,10-07-08 0:00,19-07-08 0:00,544.572,43.5658,13.6143,601.7521,19-07-08 0:00
3249,1,4,255,1568,2,11-07-08 0:00,20-07-08 0:00,36405.6,2912.448,910.14,40228.188,20-07-08 0:00
3250,1,4,256,1648,5,11-07-08 0:00,20-07-08 0:00,142.4115,11.3929,3.5603,157.3647,20-07-08 0:00
3251,1,4,252,1646,5,11-07-08 0:00,20-07-08 0:00,19236.525,1538.922,480.9131,21256.3601,20-07-08 0:00
3252,1,4,260,1672,4,11-07-08 0:00,20-07-08 0:00,253.323,20.2658,6.3331,279.9219,20-07-08 0:00
3253,1,4,258,1600,1,11-07-08 0:00,20-07-08 0:00,1276.275,102.102,31.9069,1410.2839,20-07-08 0:00
3254,1,4,254,1522,1,11-07-08 0:00,20-07-08 0:00,2003.925,160.314,50.0981,2214.3371,20-07-08 0:00
3255,1,4,257,1570,2,11-07-08 0:00,20-07-08 0:00,50860.425,4068.834,1271.5106,56200.7696,20-07-08 0:00
3256,1,4,261,1516,1,11-07-08 0:00,20-07-08 0:00,454.86,36.3888,11.3715,502.6203,20-07-08 0:00
3257,1,4,250,1506,5,11-07-08 0:00,20-07-08 0:00,43878.45,3510.276,1096.9613,48485.6873,20-07-08 0:00
3258,1,4,253,1626,2,11-07-08 0:00,20-07-08 0:00,7132.125,570.57,178.3031,7880.9981,20-07-08 0:00
3259,1,4,255,1542,2,11-07-08 0:00,20-07-08 0:00,28343.7,2267.496,708.5925,31319.7885,20-07-08 0:00
3260,1,4,256,1610,4,11-07-08 0:00,20-07-08 0:00,22516.725,1801.338,562.9181,24880.9811,20-07-08 0:00
3261,1,4,259,1638,5,11-07-08 0:00,20-07-08 0:00,34644.225,2771.538,866.1056,38281.8686,20-07-08 0:00
3262,1,4,260,1582,5,11-07-08 0:00,20-07-08 0:00,272.7585,21.8207,6.819,301.3982,20-07-08 0:00
3263,1,4,258,1510,5,11-07-08 0:00,20-07-08 0:00,143.0415,11.4433,3.576,158.0608,20-07-08 0:00
3264,1,4,254,1526,2,11-07-08 0:00,20-07-08 0:00,28199.325,2255.946,704.9831,31160.2541,20-07-08 0:00
3265,1,4,252,1644,1,12-07-08 0:00,21-07-08 0:00,3713.325,297.066,92.8331,4103.2241,21-07-08 0:00
3266,1,4,261,1680,5,12-07-08 0:00,21-07-08 0:00,63831.075,5106.486,1595.7769,70533.3379,21-07-08 0:00
3267,1,4,251,1584,5,12-07-08 0:00,21-07-08 0:00,16340.31,1307.2248,408.5078,18056.0426,21-07-08 0:00
3268,1,4,253,1620,5,12-07-08 0:00,21-07-08 0:00,5711.475,456.918,142.7869,6311.1799,21-07-08 0:00
3269,1,4,255,1666,4,12-07-08 0:00,21-07-08 0:00,235.9035,18.8723,5.8976,260.6734,21-07-08 0:00
3270,1,4,256,1592,2,12-07-08 0:00,21-07-08 0:00,97.965,7.8372,2.4491,108.2513,21-07-08 0:00
3271,1,4,259,1618,4,12-07-08 0:00,21-07-08 0:00,114.471,9.1577,2.8618,126.4905,21-07-08 0:00
3272,1,4,260,1612,4,12-07-08 0:00,21-07-08 0:00,132.6465,10.6117,3.3162,146.5744,21-07-08 0:00
3273,1,4,258,1586,5,12-07-08 0:00,21-07-08 0:00,43878.45,3510.276,1096.9613,48485.6873,21-07-08 0:00
3274,1,4,254,1500,1,12-07-08 0:00,21-07-08 0:00,418.95,33.516,10.4738,462.9398,21-07-08 0:00
3275,1,4,257,1656,4,12-07-08 0:00,21-07-08 0:00,3413.2455,273.0596,85.3311,3771.6362,21-07-08 0:00
3276,1,4,261,1572,1,12-07-08 0:00,21-07-08 0:00,461.79,36.9432,11.5448,510.278,21-07-08 0:00
3277,1,4,251,1562,4,12-07-08 0:00,21-07-08 0:00,760.41,60.8328,19.0103,840.2531,21-07-08 0:00
3278,1,4,253,1662,2,12-07-08 0:00,21-07-08 0:00,37.0755,2.966,0.9269,40.9684,21-07-08 0:00
3279,3,4,255,1682,4,12-07-08 0:00,21-07-08 0:00,21558.075,1724.646,538.9519,23821.6729,21-07-08 0:00
3280,1,4,256,1686,4,12-07-08 0:00,21-07-08 0:00,422.1,33.768,10.5525,466.4205,21-07-08 0:00
3281,1,4,259,1684,4,13-07-08 0:00,22-07-08 0:00,45172.05,3613.764,1129.3013,49915.1153,22-07-08 0:00
3282,1,4,260,1534,5,13-07-08 0:00,22-07-08 0:00,273.7035,21.8963,6.8426,302.4424,22-07-08 0:00
3283,1,4,258,1614,5,13-07-08 0:00,22-07-08 0:00,415.8,33.264,10.395,459.459,22-07-08 0:00
3284,1,4,254,1588,5,13-07-08 0:00,22-07-08 0:00,40471.2,3237.696,1011.78,44720.676,22-07-08 0:00
3285,1,4,257,1622,5,13-07-08 0:00,22-07-08 0:00,1225.665,98.0532,30.6416,1354.3598,22-07-08 0:00
3286,1,4,261,1632,5,13-07-08 0:00,22-07-08 0:00,62092.8,4967.424,1552.32,68612.544,22-07-08 0:00
3287,1,4,251,1608,5,13-07-08 0:00,22-07-08 0:00,5948.25,475.86,148.7063,6572.8163,22-07-08 0:00
3288,1,4,253,1576,5,13-07-08 0:00,22-07-08 0:00,91117.95,7289.436,2277.9488,100685.3348,22-07-08 0:00
3289,1,4,252,1590,1,13-07-08 0:00,22-07-08 0:00,525,42,13.125,580.125,22-07-08 0:00
3290,1,4,256,1514,5,13-07-08 0:00,22-07-08 0:00,2003.6835,160.2947,50.0921,2214.0703,22-07-08 0:00
3291,1,4,259,1498,4,13-07-08 0:00,22-07-08 0:00,26455.275,2116.422,661.3819,29233.0789,22-07-08 0:00
3292,1,4,260,1674,2,13-07-08 0:00,22-07-08 0:00,944.37,75.5496,23.6093,1043.5289,22-07-08 0:00
3293,1,4,258,1652,1,13-07-08 0:00,22-07-08 0:00,6993.525,559.482,174.8381,7727.8451,22-07-08 0:00
3294,1,4,254,1578,3,13-07-08 0:00,22-07-08 0:00,36122.625,2889.81,903.0656,39915.5006,22-07-08 0:00
3295,1,4,257,1538,5,13-07-08 0:00,22-07-08 0:00,37843.575,3027.486,946.0894,41817.1504,22-07-08 0:00
3296,1,4,261,1556,4,13-07-08 0:00,22-07-08 0:00,25531.275,2042.502,638.2819,28212.0589,22-07-08 0:00
3297,1,4,251,1554,5,14-07-08 0:00,23-07-08 0:00,773.955,61.9164,19.3489,855.2203,23-07-08 0:00
3298,1,4,253,1688,4,14-07-08 0:00,23-07-08 0:00,125.748,10.0598,3.1437,138.9515,23-07-08 0:00
3299,1,4,255,1580,5,14-07-08 0:00,23-07-08 0:00,150.7905,12.0632,3.7698,166.6235,23-07-08 0:00
3300,1,4,252,1496,4,14-07-08 0:00,23-07-08 0:00,360.045,28.8036,9.0011,397.8497,23-07-08 0:00
3301,1,4,259,1494,2,14-07-08 0:00,23-07-08 0:00,8847.3,707.784,221.1825,9776.2665,23-07-08 0:00
3302,1,4,260,1650,5,14-07-08 0:00,23-07-08 0:00,171.0765,13.6861,4.2769,189.0395,23-07-08 0:00
3303,1,4,258,1654,4,14-07-08 0:00,23-07-08 0:00,20397.3,1631.784,509.9325,22539.0165,23-07-08 0:00
3304,1,3,250,1664,3,14-07-08 0:00,23-07-08 0:00,14628.075,1170.246,365.7019,16164.0229,23-07-08 0:00
3305,1,4,257,1678,3,14-07-08 0:00,23-07-08 0:00,58685.55,4694.844,1467.1388,64847.5328,23-07-08 0:00
3306,1,4,261,1616,4,14-07-08 0:00,23-07-08 0:00,481.887,38.551,12.0472,532.4852,23-07-08 0:00
3307,1,4,251,1492,5,14-07-08 0:00,23-07-08 0:00,773.955,61.9164,19.3489,855.2203,23-07-08 0:00
3308,1,4,253,1602,5,14-07-08 0:00,23-07-08 0:00,1796.0355,143.6828,44.9009,1984.6192,23-07-08 0:00
3309,2,4,255,1540,5,14-07-08 0:00,23-07-08 0:00,658.9485,52.7159,16.4737,728.1381,23-07-08 0:00
3310,1,4,256,1628,5,14-07-08 0:00,23-07-08 0:00,34644.225,2771.538,866.1056,38281.8686,23-07-08 0:00
3311,1,4,259,1604,3,14-07-08 0:00,23-07-08 0:00,1581.93,126.5544,39.5483,1748.0327,23-07-08 0:00
3312,1,4,260,1690,5,14-07-08 0:00,23-07-08 0:00,146.286,11.7029,3.6572,161.6461,23-07-08 0:00
3313,1,4,258,1566,5,17-07-08 0:00,26-07-08 0:00,102.564,8.2051,2.5641,113.3332,26-07-08 0:00
3314,1,4,254,1698,5,17-07-08 0:00,26-07-08 0:00,150.7905,12.0632,3.7698,166.6235,26-07-08 0:00
3315,1,4,257,1560,5,17-07-08 0:00,26-07-08 0:00,13669.425,1093.554,341.7356,15104.7146,26-07-08 0:00
3316,1,4,261,1692,5,17-07-08 0:00,26-07-08 0:00,13458.69,1076.6952,336.4673,14871.8525,26-07-08 0:00
3317,1,4,251,1696,2,17-07-08 0:00,26-07-08 0:00,101720.85,8137.668,2543.0213,112401.5393,26-07-08 0:00
3318,1,4,253,1504,1,17-07-08 0:00,26-07-08 0:00,551.88,44.1504,13.797,609.8274,26-07-08 0:00
3319,1,4,255,1544,1,17-07-08 0:00,26-07-08 0:00,6987.75,559.02,174.6938,7721.4638,26-07-08 0:00
3320,2,4,256,1530,2,17-07-08 0:00,26-07-08 0:00,28072.275,2245.782,701.8069,31019.8639,26-07-08 0:00
3321,1,4,259,1508,1,17-07-08 0:00,26-07-08 0:00,1917.3,153.384,47.9325,2118.6165,26-07-08 0:00
3322,1,4,250,1694,1,17-07-08 0:00,26-07-08 0:00,4215.75,337.26,105.3938,4658.4038,26-07-08 0:00
3323,1,4,258,1624,2,17-07-08 0:00,26-07-08 0:00,28297.5,2263.8,707.4375,31268.7375,26-07-08 0:00
3324,1,4,254,1548,2,17-07-08 0:00,26-07-08 0:00,59.9445,4.7956,1.4986,66.2387,26-07-08 0:00
3325,1,4,257,1598,4,17-07-08 0:00,26-07-08 0:00,1055.565,84.4452,26.3891,1166.3993,26-07-08 0:00
3326,1,4,261,1658,5,17-07-08 0:00,26-07-08 0:00,43878.45,3510.276,1096.9613,48485.6873,26-07-08 0:00
3327,1,4,251,1536,4,17-07-08 0:00,26-07-08 0:00,722.4525,57.7962,18.0613,798.31,26-07-08 0:00
3328,1,4,253,1568,2,17-07-08 0:00,26-07-08 0:00,24318.525,1945.482,607.9631,26871.9701,26-07-08 0:00
3329,1,4,255,1648,5,18-07-08 0:00,27-07-08 0:00,142.4115,11.3929,3.5603,157.3647,27-07-08 0:00
3330,1,4,256,1646,2,18-07-08 0:00,27-07-08 0:00,48030.675,3842.454,1200.7669,53073.8959,27-07-08 0:00
3331,2,4,259,1672,2,18-07-08 0:00,27-07-08 0:00,50860.425,4068.834,1271.5106,56200.7696,27-07-08 0:00
3332,1,4,260,1600,1,18-07-08 0:00,27-07-08 0:00,1276.275,102.102,31.9069,1410.2839,27-07-08 0:00
3333,1,4,250,1522,1,18-07-08 0:00,27-07-08 0:00,2003.925,160.314,50.0981,2214.3371,27-07-08 0:00
3334,1,4,254,1570,2,18-07-08 0:00,27-07-08 0:00,28343.7,2267.496,708.5925,31319.7885,27-07-08 0:00
3335,1,4,257,1516,1,18-07-08 0:00,27-07-08 0:00,454.86,36.3888,11.3715,502.6203,27-07-08 0:00
3336,1,4,261,1506,5,18-07-08 0:00,27-07-08 0:00,43878.45,3510.276,1096.9613,48485.6873,27-07-08 0:00
3337,1,4,251,1626,2,18-07-08 0:00,27-07-08 0:00,7132.125,570.57,178.3031,7880.9981,27-07-08 0:00
3338,1,4,253,1542,2,18-07-08 0:00,27-07-08 0:00,28343.7,2267.496,708.5925,31319.7885,27-07-08 0:00
3339,1,4,255,1610,4,18-07-08 0:00,27-07-08 0:00,22516.725,1801.338,562.9181,24880.9811,27-07-08 0:00
3340,1,4,256,1638,5,18-07-08 0:00,27-07-08 0:00,34644.225,2771.538,866.1056,38281.8686,27-07-08 0:00
3341,1,4,259,1582,4,18-07-08 0:00,27-07-08 0:00,501.1965,40.0957,12.5299,553.8221,27-07-08 0:00
3342,1,4,260,1510,5,18-07-08 0:00,27-07-08 0:00,143.0415,11.4433,3.576,158.0608,27-07-08 0:00
3343,1,4,258,1526,2,18-07-08 0:00,27-07-08 0:00,28199.325,2255.946,704.9831,31160.2541,27-07-08 0:00
3344,1,4,254,1644,1,18-07-08 0:00,27-07-08 0:00,3713.325,297.066,92.8331,4103.2241,27-07-08 0:00
3345,1,4,257,1680,5,19-07-08 0:00,28-07-08 0:00,63831.075,5106.486,1595.7769,70533.3379,28-07-08 0:00
3346,1,4,261,1584,5,19-07-08 0:00,28-07-08 0:00,13361.04,1068.8832,334.026,14763.9492,28-07-08 0:00
3347,1,4,251,1620,5,19-07-08 0:00,28-07-08 0:00,5711.475,456.918,142.7869,6311.1799,28-07-08 0:00
3348,1,4,253,1666,5,19-07-08 0:00,28-07-08 0:00,696.528,55.7222,17.4132,769.6634,28-07-08 0:00
3349,1,4,255,1592,2,19-07-08 0:00,28-07-08 0:00,97.965,7.8372,2.4491,108.2513,28-07-08 0:00
3350,1,4,256,1618,4,19-07-08 0:00,28-07-08 0:00,114.471,9.1577,2.8618,126.4905,28-07-08 0:00
3351,1,4,252,1612,4,19-07-08 0:00,28-07-08 0:00,132.6465,10.6117,3.3162,146.5744,28-07-08 0:00
3352,1,4,260,1586,5,19-07-08 0:00,28-07-08 0:00,43878.45,3510.276,1096.9613,48485.6873,28-07-08 0:00
3353,1,4,258,1500,1,19-07-08 0:00,28-07-08 0:00,418.95,33.516,10.4738,462.9398,28-07-08 0:00
3354,1,4,254,1656,4,19-07-08 0:00,28-07-08 0:00,272.4435,21.7955,6.8111,301.0501,28-07-08 0:00
3355,3,4,257,1572,1,19-07-08 0:00,28-07-08 0:00,461.79,36.9432,11.5448,510.278,28-07-08 0:00
3356,1,4,261,1562,4,19-07-08 0:00,28-07-08 0:00,462.7665,37.0213,11.5692,511.357,28-07-08 0:00
3357,1,4,250,1662,2,19-07-08 0:00,28-07-08 0:00,37.0755,2.966,0.9269,40.9684,28-07-08 0:00
3358,1,4,253,1682,4,19-07-08 0:00,28-07-08 0:00,21558.075,1724.646,538.9519,23821.6729,28-07-08 0:00
3359,1,4,255,1686,4,19-07-08 0:00,28-07-08 0:00,663.6735,53.0939,16.5918,733.3592,28-07-08 0:00
3360,2,4,256,1684,5,19-07-08 0:00,28-07-08 0:00,65240.175,5219.214,1631.0044,72090.3934,28-07-08 0:00
3361,1,4,259,1534,4,20-07-08 0:00,29-07-08 0:00,503.0865,40.2469,12.5772,555.9106,29-07-08 0:00
3362,1,4,260,1614,5,20-07-08 0:00,29-07-08 0:00,273.0735,21.8459,6.8268,301.7462,29-07-08 0:00
3363,1,4,258,1588,5,20-07-08 0:00,29-07-08 0:00,40471.2,3237.696,1011.78,44720.676,29-07-08 0:00
3364,1,4,254,1622,5,20-07-08 0:00,29-07-08 0:00,278.523,22.2818,6.9631,307.7679,29-07-08 0:00
3365,1,4,252,1632,5,20-07-08 0:00,29-07-08 0:00,62092.8,4967.424,1552.32,68612.544,29-07-08 0:00
3366,1,4,261,1608,5,20-07-08 0:00,29-07-08 0:00,5948.25,475.86,148.7063,6572.8163,29-07-08 0:00
3367,1,4,251,1576,5,20-07-08 0:00,29-07-08 0:00,91117.95,7289.436,2277.9488,100685.3348,29-07-08 0:00
3368,1,4,253,1590,1,20-07-08 0:00,29-07-08 0:00,525,42,13.125,580.125,29-07-08 0:00
3369,1,4,255,1514,5,20-07-08 0:00,29-07-08 0:00,2003.6835,160.2947,50.0921,2214.0703,29-07-08 0:00
3370,1,4,256,1498,4,20-07-08 0:00,29-07-08 0:00,26455.275,2116.422,661.3819,29233.0789,29-07-08 0:00
3371,1,4,259,1674,2,20-07-08 0:00,29-07-08 0:00,944.37,75.5496,23.6093,1043.5289,29-07-08 0:00
3372,1,4,260,1652,4,20-07-08 0:00,29-07-08 0:00,44594.55,3567.564,1114.8638,49276.9778,29-07-08 0:00
3373,1,4,258,1578,5,20-07-08 0:00,29-07-08 0:00,26720.925,2137.674,668.0231,29526.6221,29-07-08 0:00
3374,1,4,254,1538,5,20-07-08 0:00,29-07-08 0:00,37843.575,3027.486,946.0894,41817.1504,29-07-08 0:00
3375,1,4,257,1556,4,20-07-08 0:00,29-07-08 0:00,25531.275,2042.502,638.2819,28212.0589,29-07-08 0:00
3376,1,4,261,1554,4,20-07-08 0:00,29-07-08 0:00,482.517,38.6014,12.0629,533.1813,29-07-08 0:00
3377,1,4,251,1688,4,21-07-08 0:00,30-07-08 0:00,125.748,10.0598,3.1437,138.9515,30-07-08 0:00
3378,1,4,253,1580,5,21-07-08 0:00,30-07-08 0:00,150.7905,12.0632,3.7698,166.6235,30-07-08 0:00
3379,1,4,255,1496,4,21-07-08 0:00,30-07-08 0:00,235.9035,18.8723,5.8976,260.6734,30-07-08 0:00
3380,1,4,256,1494,2,21-07-08 0:00,30-07-08 0:00,8847.3,707.784,221.1825,9776.2665,30-07-08 0:00
3381,1,4,259,1650,5,21-07-08 0:00,30-07-08 0:00,171.0765,13.6861,4.2769,189.0395,30-07-08 0:00
3382,1,4,260,1654,4,21-07-08 0:00,30-07-08 0:00,20397.3,1631.784,509.9325,22539.0165,30-07-08 0:00
3383,1,4,258,1664,3,21-07-08 0:00,30-07-08 0:00,14628.075,1170.246,365.7019,16164.0229,30-07-08 0:00
3384,1,4,254,1678,3,21-07-08 0:00,30-07-08 0:00,33350.625,2668.05,833.7656,36852.4406,30-07-08 0:00
3385,1,4,257,1616,4,21-07-08 0:00,30-07-08 0:00,475.6815,38.0545,11.892,525.628,30-07-08 0:00
3386,1,4,261,1492,4,21-07-08 0:00,30-07-08 0:00,482.517,38.6014,12.0629,533.1813,30-07-08 0:00
3387,1,4,251,1602,5,21-07-08 0:00,30-07-08 0:00,1796.0355,143.6828,44.9009,1984.6192,30-07-08 0:00
3388,1,4,253,1540,4,21-07-08 0:00,30-07-08 0:00,602.2485,48.1799,15.0562,665.4846,30-07-08 0:00
3389,1,4,252,1628,5,21-07-08 0:00,30-07-08 0:00,34644.225,2771.538,866.1056,38281.8686,30-07-08 0:00
3390,3,4,256,1604,4,21-07-08 0:00,30-07-08 0:00,1839.5055,147.1604,45.9876,2032.6535,30-07-08 0:00
3391,1,4,259,1690,5,21-07-08 0:00,30-07-08 0:00,146.286,11.7029,3.6572,161.6461,30-07-08 0:00
3392,1,4,260,1566,5,21-07-08 0:00,30-07-08 0:00,102.564,8.2051,2.5641,113.3332,30-07-08 0:00
3393,1,4,258,1698,5,22-07-08 0:00,31-07-08 0:00,150.7905,12.0632,3.7698,166.6235,31-07-08 0:00
3394,1,4,254,1560,5,22-07-08 0:00,31-07-08 0:00,13669.425,1093.554,341.7356,15104.7146,31-07-08 0:00
3395,1,4,257,1692,5,22-07-08 0:00,31-07-08 0:00,2934.54,234.7632,73.3635,3242.6667,31-07-08 0:00
3396,1,4,261,1696,2,22-07-08 0:00,31-07-08 0:00,50860.425,4068.834,1271.5106,56200.7696,31-07-08 0:00
3397,1,4,251,1504,1,22-07-08 0:00,31-07-08 0:00,551.88,44.1504,13.797,609.8274,31-07-08 0:00
3398,1,4,253,1544,1,22-07-08 0:00,31-07-08 0:00,6987.75,559.02,174.6938,7721.4638,31-07-08 0:00
3399,1,4,255,1530,2,22-07-08 0:00,31-07-08 0:00,28072.275,2245.782,701.8069,31019.8639,31-07-08 0:00
3400,1,4,252,1508,1,22-07-08 0:00,31-07-08 0:00,37312.275,2984.982,932.8069,41230.0639,31-07-08 0:00
3401,1,4,259,1694,1,22-07-08 0:00,31-07-08 0:00,3407.25,272.58,85.1813,3765.0113,31-07-08 0:00
3402,1,4,260,1624,2,22-07-08 0:00,31-07-08 0:00,28297.5,2263.8,707.4375,31268.7375,31-07-08 0:00
3403,1,4,258,1548,2,22-07-08 0:00,31-07-08 0:00,59.9445,4.7956,1.4986,66.2387,31-07-08 0:00
3404,1,3,250,1598,4,22-07-08 0:00,31-07-08 0:00,240.723,19.2578,6.0181,265.9989,31-07-08 0:00
3405,1,4,257,1658,5,22-07-08 0:00,31-07-08 0:00,43878.45,3510.276,1096.9613,48485.6873,31-07-08 0:00
3406,1,4,261,1536,5,22-07-08 0:00,31-07-08 0:00,544.7295,43.5784,13.6182,601.9261,31-07-08 0:00
3407,1,4,251,1568,1,22-07-08 0:00,31-07-08 0:00,18641.7,1491.336,466.0425,20599.0785,31-07-08 0:00
3408,2,4,253,1648,5,22-07-08 0:00,31-07-08 0:00,142.4115,11.3929,3.5603,157.3647,31-07-08 0:00
3409,1,4,255,1646,2,23-07-08 0:00,01-08-08 0:00,48030.675,3842.454,1200.7669,53073.8959,01-08-08 0:00
3410,1,4,256,1672,4,23-07-08 0:00,01-08-08 0:00,421.155,33.6924,10.5289,465.3763,01-08-08 0:00
3411,1,4,259,1600,1,23-07-08 0:00,01-08-08 0:00,1276.275,102.102,31.9069,1410.2839,01-08-08 0:00
3412,1,4,260,1522,1,23-07-08 0:00,01-08-08 0:00,2003.925,160.314,50.0981,2214.3371,01-08-08 0:00
3413,1,4,258,1570,4,24-07-08 0:00,02-08-08 0:00,22516.725,1801.338,562.9181,24880.9811,02-08-08 0:00
3414,1,4,254,1516,1,24-07-08 0:00,02-08-08 0:00,454.86,36.3888,11.3715,502.6203,02-08-08 0:00
3415,1,4,257,1506,5,24-07-08 0:00,02-08-08 0:00,43878.45,3510.276,1096.9613,48485.6873,02-08-08 0:00
3416,1,4,261,1626,2,24-07-08 0:00,02-08-08 0:00,7132.125,570.57,178.3031,7880.9981,02-08-08 0:00
3417,1,4,251,1542,2,24-07-08 0:00,02-08-08 0:00,28343.7,2267.496,708.5925,31319.7885,02-08-08 0:00
3418,1,4,253,1610,4,24-07-08 0:00,02-08-08 0:00,22516.725,1801.338,562.9181,24880.9811,02-08-08 0:00
3419,1,4,255,1638,5,24-07-08 0:00,02-08-08 0:00,34644.225,2771.538,866.1056,38281.8686,02-08-08 0:00
3420,1,4,256,1582,4,24-07-08 0:00,02-08-08 0:00,247.5585,19.8047,6.189,273.5522,02-08-08 0:00
3421,1,4,259,1510,5,24-07-08 0:00,02-08-08 0:00,143.0415,11.4433,3.576,158.0608,02-08-08 0:00
3422,1,4,250,1526,2,24-07-08 0:00,02-08-08 0:00,28199.325,2255.946,704.9831,31160.2541,02-08-08 0:00
3423,1,4,258,1644,1,24-07-08 0:00,02-08-08 0:00,3713.325,297.066,92.8331,4103.2241,02-08-08 0:00
3424,1,4,254,1680,5,24-07-08 0:00,02-08-08 0:00,43878.45,3510.276,1096.9613,48485.6873,02-08-08 0:00
3425,1,4,257,1584,5,24-07-08 0:00,02-08-08 0:00,2979.27,238.3416,74.4818,3292.0934,02-08-08 0:00
3426,1,4,261,1620,5,24-07-08 0:00,02-08-08 0:00,5711.475,456.918,142.7869,6311.1799,02-08-08 0:00
3427,1,4,251,1666,5,24-07-08 0:00,02-08-08 0:00,776.79,62.1432,19.4198,858.353,02-08-08 0:00
3428,1,4,253,1592,2,24-07-08 0:00,02-08-08 0:00,97.965,7.8372,2.4491,108.2513,02-08-08 0:00
3429,1,4,255,1618,4,25-07-08 0:00,03-08-08 0:00,114.471,9.1577,2.8618,126.4905,03-08-08 0:00
3430,1,4,256,1612,4,25-07-08 0:00,03-08-08 0:00,132.6465,10.6117,3.3162,146.5744,03-08-08 0:00
3431,1,4,259,1586,5,25-07-08 0:00,03-08-08 0:00,43878.45,3510.276,1096.9613,48485.6873,03-08-08 0:00
3432,1,4,260,1500,1,25-07-08 0:00,03-08-08 0:00,418.95,33.516,10.4738,462.9398,03-08-08 0:00
3433,1,4,250,1656,4,25-07-08 0:00,03-08-08 0:00,389.655,31.1724,9.7414,430.5688,03-08-08 0:00
3434,1,4,254,1572,1,25-07-08 0:00,03-08-08 0:00,461.79,36.9432,11.5448,510.278,03-08-08 0:00
3435,1,4,257,1562,4,25-07-08 0:00,03-08-08 0:00,1656.837,132.547,41.4209,1830.8049,03-08-08 0:00
3436,1,4,261,1662,2,25-07-08 0:00,03-08-08 0:00,37.0755,2.966,0.9269,40.9684,03-08-08 0:00
3437,1,4,251,1682,4,25-07-08 0:00,03-08-08 0:00,21558.075,1724.646,538.9519,23821.6729,03-08-08 0:00
3438,1,4,253,1686,4,25-07-08 0:00,03-08-08 0:00,624.2985,49.9439,15.6075,689.8499,03-08-08 0:00
3439,1,4,255,1684,4,25-07-08 0:00,03-08-08 0:00,20980.575,1678.446,524.5144,23183.5354,03-08-08 0:00
3440,1,4,256,1534,4,25-07-08 0:00,03-08-08 0:00,360.045,28.8036,9.0011,397.8497,03-08-08 0:00
3441,1,4,259,1614,4,25-07-08 0:00,03-08-08 0:00,260.4735,20.8379,6.5118,287.8232,03-08-08 0:00
3442,1,4,260,1588,5,25-07-08 0:00,03-08-08 0:00,40471.2,3237.696,1011.78,44720.676,03-08-08 0:00
3443,1,4,258,1622,5,25-07-08 0:00,03-08-08 0:00,414.855,33.1884,10.3714,458.4148,03-08-08 0:00
3444,1,4,254,1632,5,25-07-08 0:00,03-08-08 0:00,38421.075,3073.686,960.5269,42455.2879,03-08-08 0:00
3445,1,4,257,1608,5,26-07-08 0:00,04-08-08 0:00,5948.25,475.86,148.7063,6572.8163,04-08-08 0:00
3446,1,4,261,1576,5,26-07-08 0:00,04-08-08 0:00,91117.95,7289.436,2277.9488,100685.3348,04-08-08 0:00
3447,1,4,251,1590,1,26-07-08 0:00,04-08-08 0:00,525,42,13.125,580.125,04-08-08 0:00
3448,1,4,253,1514,5,26-07-08 0:00,04-08-08 0:00,2003.6835,160.2947,50.0921,2214.0703,04-08-08 0:00
3449,1,4,255,1498,4,26-07-08 0:00,04-08-08 0:00,26455.275,2116.422,661.3819,29233.0789,04-08-08 0:00
3450,1,4,256,1674,2,26-07-08 0:00,04-08-08 0:00,944.37,75.5496,23.6093,1043.5289,04-08-08 0:00
3451,1,4,252,1652,1,26-07-08 0:00,04-08-08 0:00,6993.525,559.482,174.8381,7727.8451,04-08-08 0:00
3452,2,4,260,1578,3,26-07-08 0:00,04-08-08 0:00,36122.625,2889.81,903.0656,39915.5006,04-08-08 0:00
3453,1,4,258,1538,5,26-07-08 0:00,04-08-08 0:00,37843.575,3027.486,946.0894,41817.1504,04-08-08 0:00
3454,1,4,254,1556,4,26-07-08 0:00,04-08-08 0:00,25531.275,2042.502,638.2819,28212.0589,04-08-08 0:00
3455,2,4,257,1554,4,26-07-08 0:00,04-08-08 0:00,111.069,8.8855,2.7767,122.7312,04-08-08 0:00
3456,1,4,261,1688,4,26-07-08 0:00,04-08-08 0:00,125.748,10.0598,3.1437,138.9515,04-08-08 0:00
