PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,ModifiedDat,TotalDue
3118,1,4,253,1572,1,29-06-08 0:00,08-07-08 0:00,461.79,36.9432,11.5448,08-07-08 0:00,23618
3119,1,4,255,1562,4,29-06-08 0:00,08-07-08 0:00,630.378,50.4302,15.7595,08-07-08 0:00,34711
3120,1,4,256,1662,2,29-06-08 0:00,08-07-08 0:00,37.0755,2.966,0.9269,08-07-08 0:00,34632
3121,1,4,259,1682,4,29-06-08 0:00,08-07-08 0:00,21558.075,1724.646,538.9519,08-07-08 0:00,606
3122,1,4,250,1686,4,29-06-08 0:00,08-07-08 0:00,234.6435,18.7715,5.8661,08-07-08 0:00,37114
3123,1,4,258,1684,4,29-06-08 0:00,08-07-08 0:00,45172.05,3613.764,1129.3013,08-07-08 0:00,36689
3124,1,4,254,1534,5,29-06-08 0:00,08-07-08 0:00,279.783,22.3826,6.9946,08-07-08 0:00,12160
3125,1,4,257,1614,5,30-06-08 0:00,09-07-08 0:00,1228.5,98.28,30.7125,09-07-08 0:00,10855
3126,1,4,261,1588,5,30-06-08 0:00,09-07-08 0:00,40471.2,3237.696,1011.78,09-07-08 0:00,22976
3127,1,4,251,1622,5,30-06-08 0:00,09-07-08 0:00,836.01,66.8808,20.9003,09-07-08 0:00,10441
3128,1,4,253,1632,5,30-06-08 0:00,09-07-08 0:00,62092.8,4967.424,1552.32,09-07-08 0:00,19057
3129,1,4,255,1608,5,30-06-08 0:00,09-07-08 0:00,5948.25,475.86,148.7063,09-07-08 0:00,11516
3130,1,4,256,1576,5,30-06-08 0:00,09-07-08 0:00,91117.95,7289.436,2277.9488,09-07-08 0:00,34661
3131,1,4,259,1590,1,30-06-08 0:00,09-07-08 0:00,525.0,42.0,13.125,09-07-08 0:00,19693
3132,1,4,260,1514,5,30-06-08 0:00,09-07-08 0:00,281.8935,22.5515,7.0473,09-07-08 0:00,7939
3133,1,4,250,1498,4,30-06-08 0:00,09-07-08 0:00,26455.275,2116.422,661.3819,09-07-08 0:00,4540
3134,1,4,254,1674,2,30-06-08 0:00,09-07-08 0:00,944.37,75.5496,23.6093,09-07-08 0:00,2784
3135,1,4,257,1652,4,30-06-08 0:00,09-07-08 0:00,51588.075,4127.045999999999,1289.7019,09-07-08 0:00,39721
3136,1,4,261,1578,3,30-06-08 0:00,09-07-08 0:00,62843.55,5027.484,1571.0888,09-07-08 0:00,1264
3137,1,4,251,1538,5,30-06-08 0:00,09-07-08 0:00,37843.575,3027.486,946.0894,09-07-08 0:00,25896
3138,1,4,253,1556,4,30-06-08 0:00,09-07-08 0:00,25531.275,2042.5020000000002,638.2819,09-07-08 0:00,20744
3139,1,4,255,1554,4,30-06-08 0:00,09-07-08 0:00,234.9585,18.7967,5.874,09-07-08 0:00,832
3140,1,4,256,1688,4,30-06-08 0:00,09-07-08 0:00,125.74799999999999,10.0598,3.1437,09-07-08 0:00,29982
3141,1,4,259,1580,5,01-07-08 0:00,10-07-08 0:00,150.7905,12.0632,3.7698,10-07-08 0:00,35037
3142,1,4,260,1496,5,01-07-08 0:00,10-07-08 0:00,273.7035,21.8963,6.8426,10-07-08 0:00,28818
3143,1,4,258,1494,2,01-07-08 0:00,10-07-08 0:00,8847.3,707.784,221.1825,10-07-08 0:00,491
3144,1,4,254,1650,5,01-07-08 0:00,10-07-08 0:00,171.0765,13.6861,4.2769,10-07-08 0:00,3004
3145,1,4,257,1654,4,03-07-08 0:00,12-07-08 0:00,20397.3,1631.7839999999999,509.9325,12-07-08 0:00,24297
3146,1,4,261,1664,3,03-07-08 0:00,12-07-08 0:00,14628.075,1170.246,365.7019,12-07-08 0:00,31131
3147,1,4,251,1678,3,03-07-08 0:00,12-07-08 0:00,58685.55,4694.844,1467.1388,12-07-08 0:00,17080
3148,1,4,253,1616,5,03-07-08 0:00,12-07-08 0:00,693.378,55.4702,17.3345,12-07-08 0:00,19660
3149,1,4,255,1492,4,03-07-08 0:00,12-07-08 0:00,234.9585,18.7967,5.874,12-07-08 0:00,39437
3150,1,4,256,1602,5,03-07-08 0:00,12-07-08 0:00,1796.0355,143.6828,44.9009,12-07-08 0:00,15970
3151,1,4,252,1540,4,03-07-08 0:00,12-07-08 0:00,514.7415,41.1793,12.8685,12-07-08 0:00,11976
3152,1,4,260,1628,5,03-07-08 0:00,12-07-08 0:00,34644.225,2771.538,866.1056,12-07-08 0:00,34409
3153,1,4,258,1604,3,03-07-08 0:00,12-07-08 0:00,1581.93,126.5544,39.5483,12-07-08 0:00,35682
3154,1,4,254,1690,5,03-07-08 0:00,12-07-08 0:00,146.286,11.7029,3.6572,12-07-08 0:00,27783
3155,1,4,257,1566,5,03-07-08 0:00,12-07-08 0:00,102.564,8.2051,2.5641,12-07-08 0:00,15007
3156,1,4,261,1698,5,03-07-08 0:00,12-07-08 0:00,150.7905,12.0632,3.7698,12-07-08 0:00,1603
3157,1,4,250,1560,5,03-07-08 0:00,12-07-08 0:00,13669.425,1093.5539999999999,341.7356,12-07-08 0:00,10632
3158,1,4,253,1692,5,03-07-08 0:00,12-07-08 0:00,16393.23,1311.4584,409.8308,12-07-08 0:00,25301
3159,3,4,255,1696,2,03-07-08 0:00,12-07-08 0:00,79204.125,6336.33,1980.1031,12-07-08 0:00,6048
3160,1,4,256,1504,1,03-07-08 0:00,12-07-08 0:00,551.88,44.1504,13.797,12-07-08 0:00,15672
3161,1,4,259,1544,1,04-07-08 0:00,13-07-08 0:00,3176.25,254.1,79.4063,13-07-08 0:00,15668
3162,1,4,260,1530,2,04-07-08 0:00,13-07-08 0:00,28072.275,2245.782,701.8069,13-07-08 0:00,34380
3163,1,4,258,1508,1,04-07-08 0:00,13-07-08 0:00,1917.3,153.384,47.9325,13-07-08 0:00,35739
3164,1,4,254,1694,1,04-07-08 0:00,13-07-08 0:00,4215.75,337.26,105.3938,13-07-08 0:00,5706
3165,1,4,252,1624,2,04-07-08 0:00,13-07-08 0:00,28297.5,2263.8,707.4375,13-07-08 0:00,1817
3166,1,4,261,1548,2,04-07-08 0:00,13-07-08 0:00,59.9445,4.7956,1.4986,13-07-08 0:00,37090
3167,1,4,251,1598,4,04-07-08 0:00,13-07-08 0:00,722.61,57.8088,18.0653,13-07-08 0:00,10752
3168,1,4,253,1658,5,04-07-08 0:00,13-07-08 0:00,43878.45,3510.276,1096.9613,13-07-08 0:00,6811
3169,1,4,255,1536,4,04-07-08 0:00,13-07-08 0:00,592.7985,47.4239,14.82,13-07-08 0:00,34204
3170,1,4,256,1568,1,04-07-08 0:00,13-07-08 0:00,13825.35,1106.028,345.6338,13-07-08 0:00,34435
3171,1,4,259,1648,5,04-07-08 0:00,13-07-08 0:00,142.4115,11.3929,3.5603,13-07-08 0:00,15924
3172,1,4,260,1646,2,04-07-08 0:00,13-07-08 0:00,28794.15,2303.532,719.8538,13-07-08 0:00,25314
3173,1,4,258,1672,4,04-07-08 0:00,13-07-08 0:00,408.555,32.6844,10.2139,13-07-08 0:00,9282
3174,1,4,254,1600,1,04-07-08 0:00,13-07-08 0:00,1276.275,102.102,31.9069,13-07-08 0:00,25540
3175,1,4,257,1522,1,04-07-08 0:00,13-07-08 0:00,2003.925,160.314,50.0981,13-07-08 0:00,16231
3176,1,4,261,1570,2,04-07-08 0:00,13-07-08 0:00,50860.425,4068.8340000000003,1271.5106,13-07-08 0:00,40051
3177,1,4,251,1516,1,05-07-08 0:00,14-07-08 0:00,454.86,36.3888,11.3715,14-07-08 0:00,25398
3178,1,4,253,1506,5,05-07-08 0:00,14-07-08 0:00,43878.45,3510.276,1096.9613,14-07-08 0:00,26898
3179,1,4,255,1626,2,05-07-08 0:00,14-07-08 0:00,7132.125,570.57,178.3031,14-07-08 0:00,36649
3180,1,4,256,1542,2,05-07-08 0:00,14-07-08 0:00,28343.7,2267.496,708.5925,14-07-08 0:00,6111
3181,1,4,259,1610,4,05-07-08 0:00,14-07-08 0:00,22516.725,1801.338,562.9181,14-07-08 0:00,21553
3182,1,4,260,1638,5,05-07-08 0:00,14-07-08 0:00,34644.225,2771.538,866.1056,14-07-08 0:00,1987
3183,1,4,258,1582,5,05-07-08 0:00,14-07-08 0:00,415.3275,33.2262,10.3832,14-07-08 0:00,4045
3184,1,4,254,1510,5,05-07-08 0:00,14-07-08 0:00,143.0415,11.4433,3.576,14-07-08 0:00,20241
3185,1,4,257,1526,2,05-07-08 0:00,14-07-08 0:00,28199.325,2255.946,704.9831,14-07-08 0:00,11655
3186,2,4,261,1644,1,05-07-08 0:00,14-07-08 0:00,3713.325,297.066,92.8331,14-07-08 0:00,39344
3187,1,4,251,1680,5,05-07-08 0:00,14-07-08 0:00,63831.075,5106.486,1595.7769,14-07-08 0:00,3811
3188,1,4,253,1584,5,05-07-08 0:00,14-07-08 0:00,16340.31,1307.2248,408.5078,14-07-08 0:00,14242
3189,1,4,252,1620,5,05-07-08 0:00,14-07-08 0:00,5711.475,456.918,142.7869,14-07-08 0:00,15164
3190,1,4,256,1666,4,05-07-08 0:00,14-07-08 0:00,360.045,28.8036,9.0011,14-07-08 0:00,5345
3191,1,4,259,1592,2,05-07-08 0:00,14-07-08 0:00,97.965,7.8372,2.4491,14-07-08 0:00,946
3192,1,4,260,1618,4,05-07-08 0:00,14-07-08 0:00,114.471,9.1577,2.8618,14-07-08 0:00,16587
3193,1,4,258,1612,4,06-07-08 0:00,15-07-08 0:00,132.6465,10.6117,3.3162,15-07-08 0:00,1037
3194,1,4,254,1586,5,06-07-08 0:00,15-07-08 0:00,43878.45,3510.276,1096.9613,15-07-08 0:00,16761
3195,1,4,257,1500,1,06-07-08 0:00,15-07-08 0:00,418.95,33.516,10.4738,15-07-08 0:00,26080
3196,1,4,261,1656,4,06-07-08 0:00,15-07-08 0:00,525.7665,42.0613,13.1442,15-07-08 0:00,34746
3197,1,4,251,1572,1,06-07-08 0:00,15-07-08 0:00,461.79,36.9432,11.5448,15-07-08 0:00,5656
3198,1,4,253,1562,4,06-07-08 0:00,15-07-08 0:00,481.88699999999994,38.551,12.0472,15-07-08 0:00,15954
3199,1,4,255,1662,2,06-07-08 0:00,15-07-08 0:00,37.0755,2.966,0.9269,15-07-08 0:00,9308
3200,1,4,252,1682,4,06-07-08 0:00,15-07-08 0:00,21558.075,1724.646,538.9519,15-07-08 0:00,9442
3201,1,4,259,1686,4,06-07-08 0:00,15-07-08 0:00,475.6815,38.0545,11.892000000000001,15-07-08 0:00,29404
3202,1,4,260,1684,5,06-07-08 0:00,15-07-08 0:00,41048.7,3283.8959999999997,1026.2175,15-07-08 0:00,19640
3203,1,4,258,1534,5,06-07-08 0:00,15-07-08 0:00,416.745,33.3396,10.4186,15-07-08 0:00,5188
3204,1,3,250,1614,5,06-07-08 0:00,15-07-08 0:00,279.153,22.3322,6.9788,15-07-08 0:00,24713
3205,1,4,257,1588,5,06-07-08 0:00,15-07-08 0:00,40471.2,3237.696,1011.78,15-07-08 0:00,17029
3206,1,4,261,1622,4,06-07-08 0:00,15-07-08 0:00,389.655,31.1724,9.7414,15-07-08 0:00,23325
3207,1,4,251,1632,5,06-07-08 0:00,15-07-08 0:00,62092.8,4967.424,1552.32,15-07-08 0:00,19867
3208,1,4,253,1608,5,06-07-08 0:00,15-07-08 0:00,5948.25,475.86,148.7063,15-07-08 0:00,5899
3209,1,4,255,1576,5,07-07-08 0:00,16-07-08 0:00,91117.95,7289.436,2277.9488,16-07-08 0:00,12232
3210,1,4,256,1590,1,07-07-08 0:00,16-07-08 0:00,525.0,42.0,13.125,16-07-08 0:00,33946
3211,1,4,259,1514,3,07-07-08 0:00,16-07-08 0:00,1721.79,137.7432,43.0448,16-07-08 0:00,17020
3212,1,4,260,1498,4,07-07-08 0:00,16-07-08 0:00,26455.275,2116.422,661.3819,16-07-08 0:00,30822
3213,1,4,258,1674,2,07-07-08 0:00,16-07-08 0:00,944.37,75.5496,23.6093,16-07-08 0:00,22138
3214,1,4,254,1652,4,07-07-08 0:00,16-07-08 0:00,44594.55,3567.5640000000003,1114.8638,16-07-08 0:00,35728
3215,1,4,257,1578,3,07-07-08 0:00,16-07-08 0:00,62843.55,5027.484,1571.0888,16-07-08 0:00,24269
3216,1,4,261,1538,5,07-07-08 0:00,16-07-08 0:00,37843.575,3027.486,946.0894,16-07-08 0:00,290
3217,2,4,251,1556,4,07-07-08 0:00,16-07-08 0:00,25531.275,2042.5020000000002,638.2819,16-07-08 0:00,35492
3218,1,4,253,1554,5,07-07-08 0:00,16-07-08 0:00,694.1655,55.5332,17.3541,16-07-08 0:00,472
3219,1,4,255,1688,4,07-07-08 0:00,16-07-08 0:00,125.74799999999999,10.0598,3.1437,16-07-08 0:00,3891
3220,4,4,256,1580,5,07-07-08 0:00,16-07-08 0:00,150.7905,12.0632,3.7698,16-07-08 0:00,24182
3221,1,4,259,1496,4,07-07-08 0:00,16-07-08 0:00,503.0865,40.2469,12.5772,16-07-08 0:00,37518
3222,1,4,250,1494,2,07-07-08 0:00,16-07-08 0:00,8847.3,707.784,221.1825,16-07-08 0:00,38311
3223,1,4,258,1650,5,07-07-08 0:00,16-07-08 0:00,171.0765,13.6861,4.2769,16-07-08 0:00,3850
3224,1,4,254,1654,4,07-07-08 0:00,16-07-08 0:00,20397.3,1631.7839999999999,509.9325,16-07-08 0:00,9328
3225,1,4,257,1664,3,08-07-08 0:00,17-07-08 0:00,14628.075,1170.246,365.7019,17-07-08 0:00,12652
3226,1,4,261,1678,3,08-07-08 0:00,17-07-08 0:00,58685.55,4694.844,1467.1388,17-07-08 0:00,4993
3227,1,4,251,1616,5,08-07-08 0:00,17-07-08 0:00,773.01,61.8408,19.3253,17-07-08 0:00,34731
3228,1,4,253,1492,5,08-07-08 0:00,17-07-08 0:00,694.1655,55.5332,17.3541,17-07-08 0:00,18188
3229,1,4,255,1602,5,08-07-08 0:00,17-07-08 0:00,1796.0355,143.6828,44.9009,17-07-08 0:00,33360
3230,1,4,256,1540,5,08-07-08 0:00,17-07-08 0:00,416.745,33.3396,10.4186,17-07-08 0:00,18322
3231,3,4,259,1628,5,08-07-08 0:00,17-07-08 0:00,34644.225,2771.538,866.1056,17-07-08 0:00,14525
3232,1,4,260,1604,4,08-07-08 0:00,17-07-08 0:00,257.5755,20.605999999999998,6.4394,17-07-08 0:00,7500
3233,1,4,250,1690,5,10-07-08 0:00,19-07-08 0:00,146.286,11.7029,3.6572,19-07-08 0:00,37983
3234,1,4,254,1566,5,10-07-08 0:00,19-07-08 0:00,102.564,8.2051,2.5641,19-07-08 0:00,31675
3235,1,4,257,1698,5,10-07-08 0:00,19-07-08 0:00,150.7905,12.0632,3.7698,19-07-08 0:00,4448
3236,1,4,261,1560,5,10-07-08 0:00,19-07-08 0:00,13669.425,1093.5539999999999,341.7356,19-07-08 0:00,38229
3237,1,4,251,1692,5,10-07-08 0:00,19-07-08 0:00,16393.23,1311.4584,409.8308,19-07-08 0:00,30600
3238,1,4,253,1696,4,10-07-08 0:00,19-07-08 0:00,22516.725,1801.338,562.9181,19-07-08 0:00,13941
3239,1,4,255,1504,1,10-07-08 0:00,19-07-08 0:00,551.88,44.1504,13.797,19-07-08 0:00,18037
3240,1,4,256,1544,1,10-07-08 0:00,19-07-08 0:00,6987.75,559.02,174.6938,19-07-08 0:00,17085
3241,1,4,259,1530,2,10-07-08 0:00,19-07-08 0:00,28072.275,2245.782,701.8069,19-07-08 0:00,12117
3242,3,4,260,1508,1,10-07-08 0:00,19-07-08 0:00,35394.975,2831.598,884.8744,19-07-08 0:00,30682
3243,1,4,258,1694,1,10-07-08 0:00,19-07-08 0:00,3407.25,272.58,85.1813,19-07-08 0:00,25255
3244,2,4,254,1624,2,10-07-08 0:00,19-07-08 0:00,28297.5,2263.8,707.4375,19-07-08 0:00,6442
3245,1,4,257,1548,2,10-07-08 0:00,19-07-08 0:00,59.9445,4.7956,1.4986,19-07-08 0:00,11231
3246,1,4,261,1598,4,10-07-08 0:00,19-07-08 0:00,332.955,26.6364,8.3239,19-07-08 0:00,25058
3247,1,4,251,1658,5,10-07-08 0:00,19-07-08 0:00,43878.45,3510.276,1096.9613,19-07-08 0:00,9623
3248,1,4,253,1536,4,10-07-08 0:00,19-07-08 0:00,544.572,43.5658,13.6143,19-07-08 0:00,34742
3249,1,4,255,1568,2,11-07-08 0:00,20-07-08 0:00,36405.6,2912.448,910.14,20-07-08 0:00,7523
3250,1,4,256,1648,5,11-07-08 0:00,20-07-08 0:00,142.4115,11.3929,3.5603,20-07-08 0:00,8218
3251,1,4,252,1646,5,11-07-08 0:00,20-07-08 0:00,19236.525,1538.922,480.9131,20-07-08 0:00,33315
3252,1,4,260,1672,4,11-07-08 0:00,20-07-08 0:00,253.32299999999998,20.2658,6.3331,20-07-08 0:00,29574
3253,1,4,258,1600,1,11-07-08 0:00,20-07-08 0:00,1276.275,102.102,31.9069,20-07-08 0:00,407
3254,1,4,254,1522,1,11-07-08 0:00,20-07-08 0:00,2003.925,160.314,50.0981,20-07-08 0:00,1225
3255,1,4,257,1570,2,11-07-08 0:00,20-07-08 0:00,50860.425,4068.8340000000003,1271.5106,20-07-08 0:00,11801
3256,1,4,261,1516,1,11-07-08 0:00,20-07-08 0:00,454.86,36.3888,11.3715,20-07-08 0:00,12403
3257,1,4,250,1506,5,11-07-08 0:00,20-07-08 0:00,43878.45,3510.276,1096.9613,20-07-08 0:00,16695
3258,1,4,253,1626,2,11-07-08 0:00,20-07-08 0:00,7132.125,570.57,178.3031,20-07-08 0:00,15707
3259,1,4,255,1542,2,11-07-08 0:00,20-07-08 0:00,28343.7,2267.496,708.5925,20-07-08 0:00,34011
3260,1,4,256,1610,4,11-07-08 0:00,20-07-08 0:00,22516.725,1801.338,562.9181,20-07-08 0:00,33549
3261,1,4,259,1638,5,11-07-08 0:00,20-07-08 0:00,34644.225,2771.538,866.1056,20-07-08 0:00,16453
3262,1,4,260,1582,5,11-07-08 0:00,20-07-08 0:00,272.7585,21.8207,6.819,20-07-08 0:00,28308
3263,1,4,258,1510,5,11-07-08 0:00,20-07-08 0:00,143.0415,11.4433,3.576,20-07-08 0:00,9968
3264,1,4,254,1526,2,11-07-08 0:00,20-07-08 0:00,28199.325,2255.946,704.9831,20-07-08 0:00,22255
3265,1,4,252,1644,1,12-07-08 0:00,21-07-08 0:00,3713.325,297.066,92.8331,21-07-08 0:00,39924
3266,1,4,261,1680,5,12-07-08 0:00,21-07-08 0:00,63831.075,5106.486,1595.7769,21-07-08 0:00,15055
3267,1,4,251,1584,5,12-07-08 0:00,21-07-08 0:00,16340.31,1307.2248,408.5078,21-07-08 0:00,27041
3268,1,4,253,1620,5,12-07-08 0:00,21-07-08 0:00,5711.475,456.918,142.7869,21-07-08 0:00,28243
3269,1,4,255,1666,4,12-07-08 0:00,21-07-08 0:00,235.9035,18.8723,5.8976,21-07-08 0:00,5094
3270,1,4,256,1592,2,12-07-08 0:00,21-07-08 0:00,97.965,7.8372,2.4491,21-07-08 0:00,27584
3271,1,4,259,1618,4,12-07-08 0:00,21-07-08 0:00,114.471,9.1577,2.8618,21-07-08 0:00,24613
3272,1,4,260,1612,4,12-07-08 0:00,21-07-08 0:00,132.6465,10.6117,3.3162,21-07-08 0:00,29435
3273,1,4,258,1586,5,12-07-08 0:00,21-07-08 0:00,43878.45,3510.276,1096.9613,21-07-08 0:00,794
3274,1,4,254,1500,1,12-07-08 0:00,21-07-08 0:00,418.95,33.516,10.4738,21-07-08 0:00,22274
3275,1,4,257,1656,4,12-07-08 0:00,21-07-08 0:00,3413.2455,273.0596,85.3311,21-07-08 0:00,33569
3276,1,4,261,1572,1,12-07-08 0:00,21-07-08 0:00,461.79,36.9432,11.5448,21-07-08 0:00,23187
3277,1,4,251,1562,4,12-07-08 0:00,21-07-08 0:00,760.41,60.8328,19.0103,21-07-08 0:00,24680
3278,1,4,253,1662,2,12-07-08 0:00,21-07-08 0:00,37.0755,2.966,0.9269,21-07-08 0:00,33239
3279,3,4,255,1682,4,12-07-08 0:00,21-07-08 0:00,21558.075,1724.646,538.9519,21-07-08 0:00,3970
3280,1,4,256,1686,4,12-07-08 0:00,21-07-08 0:00,422.1,33.768,10.5525,21-07-08 0:00,23443
3281,1,4,259,1684,4,13-07-08 0:00,22-07-08 0:00,45172.05,3613.764,1129.3013,22-07-08 0:00,31454
3282,1,4,260,1534,5,13-07-08 0:00,22-07-08 0:00,273.7035,21.8963,6.8426,22-07-08 0:00,20399
3283,1,4,258,1614,5,13-07-08 0:00,22-07-08 0:00,415.8,33.264,10.395,22-07-08 0:00,30719
3284,1,4,254,1588,5,13-07-08 0:00,22-07-08 0:00,40471.2,3237.696,1011.78,22-07-08 0:00,28289
3285,1,4,257,1622,5,13-07-08 0:00,22-07-08 0:00,1225.665,98.0532,30.6416,22-07-08 0:00,12789
3286,1,4,261,1632,5,13-07-08 0:00,22-07-08 0:00,62092.8,4967.424,1552.32,22-07-08 0:00,32285
3287,1,4,251,1608,5,13-07-08 0:00,22-07-08 0:00,5948.25,475.86,148.7063,22-07-08 0:00,17159
3288,1,4,253,1576,5,13-07-08 0:00,22-07-08 0:00,91117.95,7289.436,2277.9488,22-07-08 0:00,28421
3289,1,4,252,1590,1,13-07-08 0:00,22-07-08 0:00,525.0,42.0,13.125,22-07-08 0:00,2239
3290,1,4,256,1514,5,13-07-08 0:00,22-07-08 0:00,2003.6835,160.2947,50.0921,22-07-08 0:00,29841
3291,1,4,259,1498,4,13-07-08 0:00,22-07-08 0:00,26455.275,2116.422,661.3819,22-07-08 0:00,10744
3292,1,4,260,1674,2,13-07-08 0:00,22-07-08 0:00,944.37,75.5496,23.6093,22-07-08 0:00,29848
3293,1,4,258,1652,1,13-07-08 0:00,22-07-08 0:00,6993.525,559.482,174.8381,22-07-08 0:00,18664
3294,1,4,254,1578,3,13-07-08 0:00,22-07-08 0:00,36122.625,2889.81,903.0656,22-07-08 0:00,7124
3295,1,4,257,1538,5,13-07-08 0:00,22-07-08 0:00,37843.575,3027.486,946.0894,22-07-08 0:00,33180
3296,1,4,261,1556,4,13-07-08 0:00,22-07-08 0:00,25531.275,2042.5020000000002,638.2819,22-07-08 0:00,4022
3297,1,4,251,1554,5,14-07-08 0:00,23-07-08 0:00,773.955,61.9164,19.3489,23-07-08 0:00,12434
3298,1,4,253,1688,4,14-07-08 0:00,23-07-08 0:00,125.74799999999999,10.0598,3.1437,23-07-08 0:00,27097
3299,1,4,255,1580,5,14-07-08 0:00,23-07-08 0:00,150.7905,12.0632,3.7698,23-07-08 0:00,39238
3300,1,4,252,1496,4,14-07-08 0:00,23-07-08 0:00,360.045,28.8036,9.0011,23-07-08 0:00,39411
3301,1,4,259,1494,2,14-07-08 0:00,23-07-08 0:00,8847.3,707.784,221.1825,23-07-08 0:00,25753
3302,1,4,260,1650,5,14-07-08 0:00,23-07-08 0:00,171.0765,13.6861,4.2769,23-07-08 0:00,20129
3303,1,4,258,1654,4,14-07-08 0:00,23-07-08 0:00,20397.3,1631.7839999999999,509.9325,23-07-08 0:00,14440
3304,1,3,250,1664,3,14-07-08 0:00,23-07-08 0:00,14628.075,1170.246,365.7019,23-07-08 0:00,7735
3305,1,4,257,1678,3,14-07-08 0:00,23-07-08 0:00,58685.55,4694.844,1467.1388,23-07-08 0:00,28260
3306,1,4,261,1616,4,14-07-08 0:00,23-07-08 0:00,481.88699999999994,38.551,12.0472,23-07-08 0:00,5476
3307,1,4,251,1492,5,14-07-08 0:00,23-07-08 0:00,773.955,61.9164,19.3489,23-07-08 0:00,28822
3308,1,4,253,1602,5,14-07-08 0:00,23-07-08 0:00,1796.0355,143.6828,44.9009,23-07-08 0:00,8636
3309,2,4,255,1540,5,14-07-08 0:00,23-07-08 0:00,658.9485,52.7159,16.4737,23-07-08 0:00,7965
3310,1,4,256,1628,5,14-07-08 0:00,23-07-08 0:00,34644.225,2771.538,866.1056,23-07-08 0:00,21483
3311,1,4,259,1604,3,14-07-08 0:00,23-07-08 0:00,1581.93,126.5544,39.5483,23-07-08 0:00,33819
3312,1,4,260,1690,5,14-07-08 0:00,23-07-08 0:00,146.286,11.7029,3.6572,23-07-08 0:00,23129
3313,1,4,258,1566,5,17-07-08 0:00,26-07-08 0:00,102.564,8.2051,2.5641,26-07-08 0:00,22613
3314,1,4,254,1698,5,17-07-08 0:00,26-07-08 0:00,150.7905,12.0632,3.7698,26-07-08 0:00,26573
3315,1,4,257,1560,5,17-07-08 0:00,26-07-08 0:00,13669.425,1093.5539999999999,341.7356,26-07-08 0:00,17788
3316,1,4,261,1692,5,17-07-08 0:00,26-07-08 0:00,13458.69,1076.6952,336.4673,26-07-08 0:00,2359
3317,1,4,251,1696,2,17-07-08 0:00,26-07-08 0:00,101720.85,8137.668000000001,2543.0213,26-07-08 0:00,14925
3318,1,4,253,1504,1,17-07-08 0:00,26-07-08 0:00,551.88,44.1504,13.797,26-07-08 0:00,34900
3319,1,4,255,1544,1,17-07-08 0:00,26-07-08 0:00,6987.75,559.02,174.6938,26-07-08 0:00,37248
3320,2,4,256,1530,2,17-07-08 0:00,26-07-08 0:00,28072.275,2245.782,701.8069,26-07-08 0:00,16503
3321,1,4,259,1508,1,17-07-08 0:00,26-07-08 0:00,1917.3,153.384,47.9325,26-07-08 0:00,37618
3322,1,4,250,1694,1,17-07-08 0:00,26-07-08 0:00,4215.75,337.26,105.3938,26-07-08 0:00,10672
3323,1,4,258,1624,2,17-07-08 0:00,26-07-08 0:00,28297.5,2263.8,707.4375,26-07-08 0:00,21009
3324,1,4,254,1548,2,17-07-08 0:00,26-07-08 0:00,59.9445,4.7956,1.4986,26-07-08 0:00,8212
3325,1,4,257,1598,4,17-07-08 0:00,26-07-08 0:00,1055.565,84.4452,26.3891,26-07-08 0:00,22375
3326,1,4,261,1658,5,17-07-08 0:00,26-07-08 0:00,43878.45,3510.276,1096.9613,26-07-08 0:00,32721
3327,1,4,251,1536,4,17-07-08 0:00,26-07-08 0:00,722.4525,57.7962,18.0613,26-07-08 0:00,8108
3328,1,4,253,1568,2,17-07-08 0:00,26-07-08 0:00,24318.525,1945.4820000000002,607.9631,26-07-08 0:00,4642
3329,1,4,255,1648,5,18-07-08 0:00,27-07-08 0:00,142.4115,11.3929,3.5603,27-07-08 0:00,36141
3330,1,4,256,1646,2,18-07-08 0:00,27-07-08 0:00,48030.675,3842.454,1200.7669,27-07-08 0:00,13781
3331,2,4,259,1672,2,18-07-08 0:00,27-07-08 0:00,50860.425,4068.8340000000003,1271.5106,27-07-08 0:00,36241
3332,1,4,260,1600,1,18-07-08 0:00,27-07-08 0:00,1276.275,102.102,31.9069,27-07-08 0:00,36598
3333,1,4,250,1522,1,18-07-08 0:00,27-07-08 0:00,2003.925,160.314,50.0981,27-07-08 0:00,35429
3334,1,4,254,1570,2,18-07-08 0:00,27-07-08 0:00,28343.7,2267.496,708.5925,27-07-08 0:00,14187
3335,1,4,257,1516,1,18-07-08 0:00,27-07-08 0:00,454.86,36.3888,11.3715,27-07-08 0:00,35746
3336,1,4,261,1506,5,18-07-08 0:00,27-07-08 0:00,43878.45,3510.276,1096.9613,27-07-08 0:00,26053
3337,1,4,251,1626,2,18-07-08 0:00,27-07-08 0:00,7132.125,570.57,178.3031,27-07-08 0:00,38011
3338,1,4,253,1542,2,18-07-08 0:00,27-07-08 0:00,28343.7,2267.496,708.5925,27-07-08 0:00,5836
3339,1,4,255,1610,4,18-07-08 0:00,27-07-08 0:00,22516.725,1801.338,562.9181,27-07-08 0:00,27043
3340,1,4,256,1638,5,18-07-08 0:00,27-07-08 0:00,34644.225,2771.538,866.1056,27-07-08 0:00,11393
3341,1,4,259,1582,4,18-07-08 0:00,27-07-08 0:00,501.1965,40.0957,12.5299,27-07-08 0:00,27960
